Date,Open,High,Low,Close,Volume,Market Cap
01-01-2017,0.005734,0.006462,0.005484,0.0057,301,23696
02-01-2017,0.0057,0.008192,0.005699,0.007623,8370,23756
03-01-2017,0.007622,0.007914,0.00612,0.00616,2284,32032
04-01-2017,0.006159,0.006874,0.006042,0.006483,250,26107
05-01-2017,0.00649,0.007021,0.003532,0.004175,540,27740
06-01-2017,0.004179,0.005476,0.003612,0.003798,213,18013
07-01-2017,0.003749,0.008026,0.003335,0.004924,3313,16298
08-01-2017,0.004925,0.00671,0.004869,0.004932,2775,21585
09-01-2017,0.00492,0.005777,0.004287,0.004426,702,21745
10-01-2017,0.004422,0.006277,0.004422,0.005509,820,19701
11-01-2017,0.00551,0.005677,0.004752,0.004947,526,24747
12-01-2017,0.004947,0.005378,0.004686,0.004958,306,22397
13-01-2017,0.004975,0.006624,0.004879,0.006583,577,22707
14-01-2017,0.006592,0.010471,0.006193,0.010471,1581,30319
15-01-2017,0.011491,0.012249,0.004894,0.00549,3414,53274
16-01-2017,0.00535,0.008414,0.00535,0.0069,1273,25000
17-01-2017,0.006902,0.007881,0.006401,0.006551,485,32392
18-01-2017,0.006566,0.007575,0.006137,0.006313,368,30934
19-01-2017,0.006313,0.006931,0.006288,0.006512,240,29857
20-01-2017,0.006509,0.007333,0.006441,0.006534,285,30892
21-01-2017,0.006534,0.007511,0.006534,0.006748,317,31007
22-01-2017,0.006751,0.007639,0.006585,0.006964,167,32036
23-01-2017,0.006963,0.009437,0.006895,0.008294,1404,33044
24-01-2017,0.008196,0.009408,0.006656,0.006704,575,38897
25-01-2017,0.006704,0.008005,0.006679,0.007393,390,31816
26-01-2017,0.0074,0.007973,0.00702,0.007597,446,35925
27-01-2017,0.007598,0.008198,0.007241,0.007404,151,37012
28-01-2017,0.007404,0.00825,0.005684,0.007557,555,36205
29-01-2017,0.007557,0.008253,0.00623,0.007218,486,37086
30-01-2017,0.007218,0.008241,0.00654,0.007578,393,35551
31-01-2017,0.007575,0.00858,0.006593,0.00787,575,37434
01-02-2017,0.00853,0.010861,0.007892,0.010861,588,42298
02-02-2017,0.010859,0.01199,0.008933,0.01199,1257,54045
03-02-2017,0.012138,0.015322,0.010007,0.011834,2001,60626
04-02-2017,0.01185,0.011864,0.008415,0.010429,415,59406
05-02-2017,0.010435,0.012356,0.009483,0.010469,3110,52499
06-02-2017,0.010479,0.010552,0.009533,0.009541,642,52906
07-02-2017,0.009559,0.010798,0.009037,0.009839,1740,48430
08-02-2017,0.009848,0.010919,0.008955,0.010546,379,50067
09-02-2017,0.010562,0.010982,0.008947,0.009039,178,53888
10-02-2017,0.00905,0.012776,0.00897,0.010984,704,46337
11-02-2017,0.010987,0.013491,0.009674,0.013359,436,56448
12-02-2017,0.013347,0.014064,0.011606,0.013299,1262,68814
13-02-2017,0.013295,0.013793,0.01094,0.01374,131,68792
14-02-2017,0.013755,0.01403,0.009085,0.011392,1105,71402
15-02-2017,0.01141,0.011428,0.009148,0.010065,50,59230
16-02-2017,0.010066,0.012468,0.009252,0.01161,313,52253
17-02-2017,0.011595,0.015776,0.009806,0.010598,1470,60189
18-02-2017,0.010629,0.014854,0.010621,0.013096,493,55171
19-02-2017,0.0131,0.017301,0.011749,0.0162,2783,69184
20-02-2017,0.016213,0.016704,0.012673,0.016696,1442,85919
21-02-2017,0.016686,0.017206,0.016485,0.017176,256,88728
22-02-2017,0.017168,0.017226,0.014136,0.014136,1429,91605
23-02-2017,0.014134,0.016574,0.013883,0.015051,234,75674
24-02-2017,0.015128,0.020547,0.012565,0.020539,729,81275
25-02-2017,0.020482,0.026681,0.014554,0.019319,4990,110412
26-02-2017,0.019327,0.024425,0.017889,0.017921,438,104535
27-02-2017,0.017899,0.021847,0.014297,0.014313,465,97136
28-02-2017,0.014322,0.015271,0.011298,0.014089,684,77987
01-03-2017,0.01409,0.019071,0.011334,0.018337,303,76977
02-03-2017,0.01837,0.019249,0.012497,0.018765,639,100701
03-03-2017,0.018761,0.019001,0.008027,0.009843,1275,103183
04-03-2017,0.009862,0.013592,0.008774,0.011861,1408,54421
05-03-2017,0.011853,0.011947,0.009667,0.011822,238,65624
06-03-2017,0.011825,0.012475,0.010167,0.01241,184,65689
07-03-2017,0.012414,0.012415,0.007663,0.008773,1428,69182
08-03-2017,0.008771,0.010473,0.008325,0.009073,335,49038
09-03-2017,0.009076,0.009648,0.007406,0.009603,134,50914
10-03-2017,0.00961,0.009734,0.007751,0.008822,83,54083
11-03-2017,0.008819,0.009149,0.006485,0.009148,341,49793
12-03-2017,0.009154,0.009194,0.006945,0.008305,137,51851
13-03-2017,0.008308,0.009617,0.00746,0.009609,159,47210
14-03-2017,0.009611,0.009693,0.008105,0.00966,37,54786
15-03-2017,0.009661,0.009957,0.008301,0.008372,77,55249
16-03-2017,0.008384,0.009795,0.008187,0.009491,74,48100
17-03-2017,0.009429,0.009478,0.007845,0.00878,137,54247
18-03-2017,0.008776,0.00889,0.007361,0.008277,72,50485
19-03-2017,0.008302,0.011234,0.007973,0.008605,306,47762
20-03-2017,0.008609,0.010346,0.008604,0.008824,60,49528
21-03-2017,0.008833,0.00926,0.008833,0.009244,88,50818
22-03-2017,0.009245,0.009428,0.008621,0.008918,1,53188
23-03-2017,0.008925,0.008951,0.008315,0.008329,24,51347
24-03-2017,0.008328,0.009764,0.005685,0.006685,299,47913
25-03-2017,0.006678,0.007353,0.006286,0.006586,36,38415
26-03-2017,0.006594,0.007428,0.006555,0.00725,7,37935
27-03-2017,0.00729,0.007934,0.00729,0.007749,9,43279
28-03-2017,0.00774,0.008156,0.007594,0.007728,9,46093
29-03-2017,0.00772,0.008013,0.007281,0.007987,14,46112
30-03-2017,0.008004,0.008059,0.007153,0.007185,18,47956
31-03-2017,0.007186,0.008223,0.007186,0.008199,1,43189
01-04-2017,0.008199,0.008351,0.007478,0.00832,28,49422
02-04-2017,0.008321,0.008477,0.007919,0.007936,41,50309
03-04-2017,0.008471,0.008868,0.007564,0.008807,55,51371
04-04-2017,0.008821,0.008883,0.007693,0.008681,2,53653
05-04-2017,0.008688,0.008695,0.007362,0.007401,35,53004
06-04-2017,0.007408,0.008544,0.00691,0.008503,75,45330
07-04-2017,0.008477,0.008477,0.007122,0.007132,16,52026
08-04-2017,0.007106,0.007658,0.006504,0.006773,117,43744
09-04-2017,0.006777,0.008129,0.006772,0.008066,12,41840
10-04-2017,0.008062,0.008082,0.007844,0.007883,1,49921
11-04-2017,0.007885,0.008408,0.006896,0.006965,46,48965
12-04-2017,0.006964,0.007652,0.006942,0.007622,29,43374
13-04-2017,0.007626,0.008299,0.006654,0.006723,49,47619
14-04-2017,0.006729,0.008164,0.006721,0.00725,43,42017
15-04-2017,0.007249,0.008183,0.007234,0.007305,33,45261
16-04-2017,0.007305,0.008258,0.006852,0.006873,50,45614
17-04-2017,0.007857,0.008358,0.007573,0.008345,37,49057
18-04-2017,0.008344,0.008412,0.007833,0.0079,46,52101
19-04-2017,0.007903,0.008452,0.007873,0.007903,32,49346
20-04-2017,0.007908,0.007971,0.006823,0.006834,77,49379
21-04-2017,0.006836,0.007873,0.006746,0.006782,156,42680
22-04-2017,0.006786,0.006857,0.006171,0.006171,29,42371
23-04-2017,0.006172,0.00748,0.003993,0.003996,206,38537
24-04-2017,0.004004,0.007513,0.004004,0.005213,166,25000
25-04-2017,0.005214,0.005853,0.004382,0.004492,51,32558
26-04-2017,0.004494,0.007844,0.004494,0.00784,76,28061
27-04-2017,0.007845,0.007943,0.005212,0.005534,8,48984
28-04-2017,0.005535,0.007809,0.004229,0.004805,443,34557
29-04-2017,0.00481,0.005828,0.004259,0.004309,216,30034
30-04-2017,0.004309,0.005388,0.004287,0.004798,83,26907
01-05-2017,0.0048,0.005762,0.0048,0.005715,18,29970
02-05-2017,0.005713,0.006087,0.005157,0.005971,3,35668
03-05-2017,0.005975,0.007464,0.005222,0.00745,56,37307
04-05-2017,0.007454,0.011072,0.006154,0.008011,392,46539
05-05-2017,0.008028,0.0103,0.007096,0.009566,63,50125
06-05-2017,0.009029,0.009899,0.007206,0.009899,50,56379
07-05-2017,0.009903,0.010858,0.007722,0.00784,1765,61835
08-05-2017,0.007841,0.009979,0.007303,0.007583,58,48957
09-05-2017,0.007585,0.009119,0.007519,0.00753,11,47360
10-05-2017,0.007535,0.007552,0.007042,0.007085,25,47050
11-05-2017,0.007098,0.009169,0.00702,0.007374,23,44317
12-05-2017,0.007382,0.008088,0.005916,0.006049,118,46090
13-05-2017,0.006036,0.007678,0.005751,0.007662,80,37689
14-05-2017,0.007686,0.008432,0.006297,0.006963,125,47992
15-05-2017,0.006967,0.007165,0.005625,0.005642,80,43498
16-05-2017,0.005634,0.006654,0.005568,0.006626,20,35178
17-05-2017,0.006625,0.006942,0.005889,0.005947,7,41363
18-05-2017,0.005944,0.007664,0.005939,0.006163,23,37111
19-05-2017,0.006166,0.007675,0.006166,0.007662,7,38500
20-05-2017,0.007654,0.007924,0.006313,0.00792,29,47787
21-05-2017,0.007917,0.008082,0.005522,0.00746,202,49435
22-05-2017,0.007485,0.008532,0.006508,0.00686,22,46735
23-05-2017,0.00685,0.010141,0.006534,0.010098,99,42768
24-05-2017,0.01011,0.01045,0.007451,0.009734,12,63124
25-05-2017,0.009716,0.010823,0.007691,0.00897,10,60663
26-05-2017,0.008904,0.010315,0.008192,0.008896,35,55595
27-05-2017,0.008926,0.009193,0.007521,0.008143,1,55732
28-05-2017,0.007136,0.008758,0.007136,0.008267,61,44556
29-05-2017,0.00825,0.009271,0.008022,0.009078,10,51510
30-05-2017,0.009089,0.009253,0.007568,0.008661,33,56749
31-05-2017,0.008695,0.008852,0.007357,0.007655,3,54289
01-06-2017,0.007662,0.008188,0.007662,0.008035,24,47837
02-06-2017,0.008039,0.010399,0.007852,0.010399,79,50194
03-06-2017,0.010395,0.010739,0.007658,0.007699,86,64902
04-06-2017,0.007678,0.010588,0.007528,0.010443,41,47942
05-06-2017,0.010445,0.010853,0.010445,0.010848,0,65215
06-06-2017,0.011263,0.011392,0.009028,0.009543,54,70322
07-06-2017,0.009546,0.011851,0.004616,0.007362,1566,59603
08-06-2017,0.007399,0.008275,0.0055,0.00578,931,46201
09-06-2017,0.005771,0.008491,0.005758,0.006538,576,36031
10-06-2017,0.006548,0.008675,0.006372,0.006654,189,40886
11-06-2017,0.00665,0.008878,0.005844,0.008876,280,41521
12-06-2017,0.008864,0.008889,0.005312,0.006096,85,55344
13-06-2017,0.005785,0.005854,0.004746,0.004769,130,36118
14-06-2017,0.004766,0.006384,0.004445,0.004964,41,29758
15-06-2017,0.004964,0.005936,0.004576,0.004904,85,30994
16-06-2017,0.0049,0.005121,0.001973,0.002023,1507,30595
17-06-2017,0.002023,0.007069,0.002023,0.003922,531,12634
18-06-2017,0.003922,0.004297,0.003222,0.003447,120,24488
19-06-2017,0.003447,0.004247,0.002498,0.002848,223,21524
20-06-2017,0.002973,0.004322,0.002973,0.003422,150,18561
21-06-2017,0.003422,0.004247,0.003372,0.003572,26,21368
22-06-2017,0.003572,0.004297,0.003547,0.003722,102,22304
23-06-2017,0.003722,0.004589,0.003243,0.003336,708,23240
24-06-2017,0.003336,0.007675,0.003325,0.004731,666,20830
25-06-2017,0.00472,0.006458,0.004715,0.005543,114,29473
26-06-2017,0.00554,0.006196,0.005005,0.005117,61,34591
27-06-2017,0.005238,0.005476,0.00426,0.00438,202,32702
28-06-2017,0.004409,0.005943,0.00397,0.004369,100,27527
29-06-2017,0.004365,0.005733,0.004321,0.004321,172,27253
30-06-2017,0.00433,0.004487,0.003551,0.003581,129,27035
01-07-2017,0.00358,0.004882,0.003564,0.0039,113,22350
02-07-2017,0.003899,0.004835,0.003866,0.004248,495,24347
03-07-2017,0.004232,0.009317,0.0042,0.008771,3211,26425
04-07-2017,0.008751,0.008751,0.005222,0.005261,355,54640
05-07-2017,0.005258,0.005407,0.00515,0.005301,84,32830
06-07-2017,0.005304,0.00769,0.005241,0.005738,932,33114
07-07-2017,0.005743,0.007692,0.005668,0.005849,1352,35857
08-07-2017,0.005854,0.007102,0.005723,0.005884,317,36551
09-07-2017,0.005889,0.006202,0.005351,0.005351,403,36770
10-07-2017,0.005361,0.005818,0.004205,0.005394,284,33474
11-07-2017,0.005383,0.005449,0.004442,0.005099,43,33609
12-07-2017,0.005074,0.005082,0.004404,0.004697,22,31679
13-07-2017,0.004701,0.004866,0.003979,0.004311,144,29352
14-07-2017,0.004307,0.004816,0.004137,0.004245,103,26895
15-07-2017,0.004238,0.004454,0.003889,0.003962,13,26458
16-07-2017,0.00395,0.004349,0.00351,0.003523,67,24666
17-07-2017,0.003519,0.004267,0.003406,0.003791,196,21972
18-07-2017,0.003801,0.004782,0.003681,0.004161,33,23734
19-07-2017,0.004168,0.004863,0.004075,0.00432,280,26024
20-07-2017,0.004307,0.005579,0.004307,0.005341,116,26895
21-07-2017,0.005381,0.005398,0.005,0.005096,59,33596
22-07-2017,0.005094,0.005587,0.005054,0.005293,54,31809
23-07-2017,0.005293,0.005966,0.004893,0.005838,209,33048
24-07-2017,0.005831,0.007194,0.004998,0.007117,550,36409
25-07-2017,0.007116,0.007165,0.004914,0.005988,1204,44431
26-07-2017,0.005991,0.006072,0.004848,0.00496,22,37407
27-07-2017,0.004974,0.005157,0.004565,0.004828,41,31056
28-07-2017,0.004843,0.005633,0.00333,0.003909,895,30239
29-07-2017,0.003894,0.005029,0.003875,0.004974,31,24313
30-07-2017,0.004973,0.005133,0.003721,0.004709,969,31053
31-07-2017,0.004714,0.004868,0.003771,0.004091,31,29432
01-08-2017,0.004093,0.004389,0.003629,0.00374,21,25557
02-08-2017,0.003739,0.004335,0.003279,0.003374,48,23347
03-08-2017,0.00338,0.003404,0.001365,0.002509,224,21104
04-08-2017,0.002508,0.003374,0.002508,0.002913,84,15661
05-08-2017,0.002912,0.005546,0.002881,0.0041,631,18180
06-08-2017,0.004101,0.005304,0.003913,0.004131,52,25609
07-08-2017,0.004122,0.004748,0.004086,0.004337,8,25736
08-08-2017,0.004341,0.005784,0.002847,0.002908,223,27107
09-08-2017,0.002906,0.005388,0.002852,0.003476,171,18144
10-08-2017,0.003477,0.003954,0.003451,0.003621,25,21708
11-08-2017,0.003621,0.003793,0.00261,0.003032,691,22609
12-08-2017,0.00303,0.004039,0.002998,0.003407,102,18918
13-08-2017,0.003404,0.009971,0.003404,0.008809,2247,21252
14-08-2017,0.008814,0.009086,0.005288,0.00574,1918,55036
15-08-2017,0.005755,0.007004,0.005285,0.005477,211,35933
16-08-2017,0.005483,0.006282,0.005326,0.005974,74,34234
17-08-2017,0.005969,0.006404,0.00558,0.006311,146,37268
18-08-2017,0.006291,0.006474,0.00413,0.006004,453,39282
19-08-2017,0.005998,0.006109,0.003332,0.004789,365,37453
20-08-2017,0.004767,0.004802,0.004293,0.004317,35,29765
21-08-2017,0.0043,0.004679,0.004207,0.004271,30,26850
22-08-2017,0.004281,0.004625,0.003666,0.003726,81,26730
23-08-2017,0.003718,0.003914,0.003706,0.003893,3,23217
24-08-2017,0.003894,0.00511,0.00389,0.005073,18,24316
25-08-2017,0.005065,0.005444,0.00494,0.005317,27,31623
26-08-2017,0.005327,0.005341,0.005209,0.005302,12,33260
27-08-2017,0.005301,0.00537,0.004931,0.004957,213,33099
28-08-2017,0.004951,0.005056,0.004785,0.005039,7,30915
29-08-2017,0.005047,0.006184,0.005002,0.006164,147,31514
30-08-2017,0.006156,0.006232,0.005211,0.005918,6,38437
31-08-2017,0.005908,0.005973,0.003881,0.003885,486,36886
01-09-2017,0.003885,0.00615,0.003857,0.006147,1,24259
02-09-2017,0.006155,0.006227,0.005706,0.005852,2,38430
03-09-2017,0.005856,0.005984,0.004694,0.004802,4,36564
04-09-2017,0.004804,0.005457,0.004473,0.005269,26,29994
05-09-2017,0.005296,0.005512,0.00499,0.005342,15,33071
06-09-2017,0.005348,0.005835,0.005346,0.005596,113,33393
07-09-2017,0.005585,0.008085,0.005445,0.008061,317,34872
08-09-2017,0.008063,0.008127,0.005057,0.005271,40,50343
09-09-2017,0.005281,0.006867,0.00455,0.004646,315,32975
10-09-2017,0.004634,0.006794,0.004331,0.006727,0,28937
11-09-2017,0.006715,0.006914,0.004731,0.004757,12,41929
12-09-2017,0.004761,0.006018,0.004595,0.004668,24,29729
13-09-2017,0.004651,0.00535,0.004293,0.005234,48,29038
14-09-2017,0.005234,0.006111,0.003635,0.005377,141,32681
15-09-2017,0.005419,0.006345,0.004674,0.004983,164,33832
16-09-2017,0.00497,0.005469,0.004765,0.005427,5,31035
17-09-2017,0.005423,0.005813,0.005279,0.005369,17,33861
18-09-2017,0.005358,0.005723,0.005353,0.005567,16,33454
19-09-2017,0.00558,0.00561,0.005257,0.00546,15,34842
20-09-2017,0.005487,0.005497,0.005328,0.005341,11,34263
21-09-2017,0.005315,0.006171,0.004857,0.004894,7,33185
22-09-2017,0.004888,0.005273,0.004884,0.005245,37,30521
23-09-2017,0.005231,0.005608,0.00503,0.005607,3,32659
24-09-2017,0.005607,0.005607,0.004876,0.004926,3,35009
25-09-2017,0.004921,0.004946,0.004919,0.004943,3,30726
26-09-2017,0.005439,0.005574,0.004204,0.005381,667,33958
27-09-2017,0.005366,0.005872,0.005366,0.005848,18,33506
28-09-2017,0.005848,0.005941,0.005753,0.005794,12,36517
30-09-2017,0.005307,0.005404,0.005278,0.005385,8,33134
01-10-2017,0.005388,0.00611,0.005316,0.00611,2,33639
02-10-2017,0.006108,0.006155,0.005984,0.006032,0,38136
03-10-2017,0.006032,0.006066,0.005734,0.005818,0,37662
04-10-2017,0.005832,0.005868,0.005247,0.005694,24,36412
05-10-2017,0.005699,0.006023,0.005392,0.005405,13,35583
06-10-2017,0.005405,0.005929,0.005394,0.005859,48,33745
07-10-2017,0.005861,0.005984,0.005432,0.00597,26,36595
08-10-2017,0.005954,0.006181,0.005934,0.006166,5,37179
09-10-2017,0.006168,0.006252,0.005841,0.006079,15,38510
10-10-2017,0.006078,0.006173,0.005911,0.005954,31,37953
11-10-2017,0.005953,0.006427,0.005906,0.006413,181,37172
12-10-2017,0.006419,0.006975,0.006402,0.00678,80,40079
13-10-2017,0.006801,0.007346,0.006757,0.007068,220,42464
14-10-2017,0.00707,0.00714,0.006518,0.006775,41,44141
15-10-2017,0.006787,0.006809,0.006328,0.006602,19,42380
16-10-2017,0.006603,0.006682,0.005434,0.005605,436,41226
17-10-2017,0.005606,0.005622,0.00512,0.005152,107,35001
18-10-2017,0.005153,0.005153,0.004724,0.005082,5,32173
19-10-2017,0.005084,0.005453,0.005038,0.005418,5,31746
